_id;name;wikiUrl;race;birth;gender;death;hair;height;realm;spouse
5cd99d4bde30eff6ebccfd0f;Elanor Gardner;http://lotr.wikia.com//wiki/Elanor_Gardner;Hobbit;March 253021;Female;Early ,Fourth Age;Blonde or Golden;;;Fastred of Greenholm
5cd99d4bde30eff6ebccfd10;Gelmir;http://lotr.wikia.com//wiki/Gelmir;Elf;;Male;FA 473;;;;
5cd99d4bde30eff6ebccfd11;Hamfast Gamgee;http://lotr.wikia.com//wiki/Hamfast_Gamgee;Hobbit;TA 2926;Male;FO 7 (SR 1428);Brown, later gray;"1.2m (3'11"")";;Bell Goodchild
5cd99d4bde30eff6ebccfd12;Halfred Gamgee;http://lotr.wikia.com//wiki/Halfred_Gamgee;Hobbit;TA 2969;Male;;;;;
5cd99d4bde30eff6ebccfd13;Galdor of the Havens;http://lotr.wikia.com//wiki/Galdor_of_the_Havens;Elf;;Male;;Golden (movie);6'3 (movie);;
5cd99d4bde30eff6ebccfd14;Gil-galad;http://lotr.wikia.com//wiki/Gil-galad;Elf;FA 450;Male;SA 3441;Possibly golden (book) Dark brown (movie);Tall;Havens of Sirion,Lindon;
5cd99d4bde30eff6ebccfd15;Gildis;http://lotr.wikia.com//wiki/Gildis;Human;First Age;Female;;;;;Hador, Lórindol
5cd99d4bde30eff6ebccfd16;Gildor (Edain);http://lotr.wikia.com//wiki/Gildor_(Edain);Human;Late ,First Age;Male;FA 460;;;;
5cd99d4bde30eff6ebccfd17;Gildor Inglorion;http://lotr.wikia.com//wiki/Gildor_Inglorion;Elf;;Male;Possible sailed West;Golden;;;
5cd99d4bde30eff6ebccfd18;Gilfanon;http://lotr.wikia.com//wiki/Gilfanon;Elf;;Male;Presumably still alive;;;;
5cd99d4bde30eff6ebccfd19;Ghân-buri-Ghân;http://lotr.wikia.com//wiki/Gh%C3%A2n-buri-Gh%C3%A2n;Human;Late ,Third Age;Male;;Black;Short;;
5cd99d4bde30eff6ebccfd1a;Gethron;http://lotr.wikia.com//wiki/Gethron;Human;Mid ,First Age;Male;;;;;
5cd99d4bde30eff6ebccfd1b;Gilraen;http://lotr.wikia.com//wiki/Gilraen;Human;TA 2907;Female;TA 3007;Blonde (film);"Unknown (book) 1.66m (5'5"") (film)";;Arathorn II
5cd99d4bde30eff6ebccfd1c;Gelmir (of Angrod's kin);http://lotr.wikia.com//wiki/Gelmir_(of_Angrod%27s_kin);Elf;;Male;;;;;
5cd99d4bde30eff6ebccfd1d;Girion;http://lotr.wikia.com//wiki/Girion;Human;TA 2732;Male;TA 2770;;;;Unnamed wife
5cd99d4bde30eff6ebccfd1e;Gimilzagar;http://lotr.wikia.com//wiki/Gimilzagar;Human;SA 2630;Male;;;;;
5cd99d4bde30eff6ebccfd1f;Glorfindel;http://lotr.wikia.com//wiki/Glorfindel;Elf;Possibly ,YT;Male;FA 510;Golden;Tall;;
5cd99d4bde30eff6ebccfd20;Glirhuin;http://lotr.wikia.com//wiki/Glirhuin;Human;Unknown, late fifth or sixth century ,First Age;Male;;;;;
5cd99d4bde30eff6ebccfd21;Gléowine;http://lotr.wikia.com//wiki/Gl%C3%A9owine;Human;Late ,Third Age;Male;;;;;
5cd99d4bde30eff6ebccfd22;Gimilkhâd;http://lotr.wikia.com//wiki/Gimilkh%C3%A2d;Human;SA 3044;Male;SA 3243;;;;Unnamed wife
5cd99d4bde30eff6ebccfd23;Gimli;http://lotr.wikia.com//wiki/Gimli;Dwarf;TA 2879;Male;Unknown (Departed to ,Aman ,FO 120,);Auburn;;;
5cd99d4bde30eff6ebccfd24;Golasgil;http://lotr.wikia.com//wiki/Golasgil;Human;Late ,Third Age;Male;;;;;
5cd99d4bde30eff6ebccfd25;Goldwine;http://lotr.wikia.com//wiki/Goldwine;Human;TA 2619;Male;TA 2699;;;Rohan;
5cd99d4bde30eff6ebccfd26;Hanna (Goldworthy) Brandybuck;http://lotr.wikia.com//wiki/Hanna_(Goldworthy)_Brandybuck;Hobbit;;Female;;;;;Madoc Brandybuck
5cd99d4bde30eff6ebccfd27;Gorbulas Brandybuck;http://lotr.wikia.com//wiki/Gorbulas_Brandybuck;Hobbit;TA 2908;Male;Before ,TA 3001;;;;Unnamed wife
5cd99d4bde30eff6ebccfd28;Gorhendad (Oldbuck) Brandybuck;http://lotr.wikia.com//wiki/Gorhendad_(Oldbuck)_Brandybuck;Hobbit;TA 2274;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfd29;Gorlim;http://lotr.wikia.com//wiki/Gorlim;Human;Late ,First Age;Male;FA 460;;;;Eilinel
5cd99d4bde30eff6ebccfd2a;Glóin (King of Durin's Folk);http://lotr.wikia.com//wiki/Gl%C3%B3in_(King_of_Durin%27s_Folk);Dwarf;TA 2136;Male;TA 2385;;;Grey Mountains;Unnamed wife
5cd99d4bde30eff6ebccfd2b;Glóin;http://lotr.wikia.com//wiki/Gl%C3%B3in;Dwarf;TA 2783;Male;FO 15;Red, later White;;;Unnamed wife
5cd99d4bde30eff6ebccfd2c;Glóredhel;http://lotr.wikia.com//wiki/Gl%C3%B3redhel;Human;FA 415;Female;FA 473;Blonde;;;Haldir
5cd99d4bde30eff6ebccfd2d;Gormadoc Deepdelver Brandybuck;http://lotr.wikia.com//wiki/Gormadoc_%22Deepdelver%22_Brandybuck;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfd2e;Gram;http://lotr.wikia.com//wiki/Gram;Human;TA 2668;Male;TA 2741;;;Rohan;Unnamed wife
5cd99d4bde30eff6ebccfd2f;Holman Greenhand;http://lotr.wikia.com//wiki/Holman_Greenhand;Hobbit;TA 2810;Male;;;;;
5cd99d4bde30eff6ebccfd30;Rose Greenhand;http://lotr.wikia.com//wiki/Rose_Greenhand;Hobbit;TA 2862;Female;;;;;Cotman Cotton
5cd99d4bde30eff6ebccfd31;Grimbeorn;http://lotr.wikia.com//wiki/Grimbeorn;Human;Unknown, probably several years or so after the ,Battle of Five Armies;Male;Unknown, early ,Fourth Age;Dark;Tall (in Man-form);;
5cd99d4bde30eff6ebccfd32;Grimbold;http://lotr.wikia.com//wiki/Grimbold;Human;Late ,Third Age;Male;March 15 ,3019;;;;
5cd99d4bde30eff6ebccfd33;Grithnir;http://lotr.wikia.com//wiki/Grithnir;Human;Mid ,First Age;Male;FA 474;;;;
5cd99d4bde30eff6ebccfd34;Gróin;http://lotr.wikia.com//wiki/Gr%C3%B3in;Dwarf;TA 2671;Male;TA 2923;;;;Unnamed wife
5cd99d4bde30eff6ebccfd35;Halfred Greenhand;http://lotr.wikia.com//wiki/Halfred_Greenhand;Hobbit;TA 2851;Male;;;;;
5cd99d4bde30eff6ebccfd36;Erling Greenhand;http://lotr.wikia.com//wiki/Erling_Greenhand;Hobbit;TA 2854;Male;;;;;
5cd99d4bde30eff6ebccfd37;Guilin;http://lotr.wikia.com//wiki/Guilin;Elf;;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfd38;Hending Greenhand;http://lotr.wikia.com//wiki/Hending_Greenhand;Hobbit;TA 2859;Male;;;;;
5cd99d4bde30eff6ebccfd39;Grór;http://lotr.wikia.com//wiki/Gr%C3%B3r;Dwarf;TA 2563;Male;TA 2805;;;;Unnamed wife
5cd99d4bde30eff6ebccfd3a;Gundor;http://lotr.wikia.com//wiki/Gundor;Human;Mid ,First Age;Male;FA 456;;;;
5cd99d4bde30eff6ebccfd3b;Guthláf;http://lotr.wikia.com//wiki/Guthl%C3%A1f;Human;Late ,Third Age;Male;March 15 ,3019;Blond;;;
5cd99d4bde30eff6ebccfd3c;Hador;http://lotr.wikia.com//wiki/Hador;Human;FA 390;Male;FA 455;Golden;;;Gildis
5cd99d4bde30eff6ebccfd3d;Hador (Steward);http://lotr.wikia.com//wiki/Hador_(Steward);Human;TA 2245;Male;TA 2395;;;;Unnamed wife
5cd99d4bde30eff6ebccfd3e;Halbarad;http://lotr.wikia.com//wiki/Halbarad;Human;TA 2916;Male;March 15 ,3019;Black;Tall;;
5cd99d4bde30eff6ebccfd3f;Haldir (Haladin);http://lotr.wikia.com//wiki/Haldir_(Haladin);Human;FA 413;Male;FA 473;;;;Glóredhel
5cd99d4bde30eff6ebccfd40;Gálmód;http://lotr.wikia.com//wiki/G%C3%A1lm%C3%B3d;Human;TA 2940;Male;TA 3015;;;;Unnamed wife
5cd99d4bde30eff6ebccfd41;Gwindor;http://lotr.wikia.com//wiki/Gwindor;Elf;Unknown, possibly during the ,First Age;Male;FA 495;Became grey in captivity;;;None, betrothed to ,Finduilas
5cd99d4bde30eff6ebccfd42;Haldir (Lorien);http://lotr.wikia.com//wiki/Haldir_(Lorien);Elf;;Male;TA 3019;Golden;;;
5cd99d4bde30eff6ebccfd43;Haleth;http://lotr.wikia.com//wiki/Haleth;Human;FA 341;Female;FA 420;;;;
5cd99d4bde30eff6ebccfd44;Gárulf;http://lotr.wikia.com//wiki/G%C3%A1rulf;Human;Late-,Third Age;Male;February 28 ,3019;;;;
5cd99d4bde30eff6ebccfd45;Haleth (Helm's son);http://lotr.wikia.com//wiki/Haleth_(Helm%27s_son);Human;Late ,Third Age;Male;Winter of ,TA 2758;;;;
5cd99d4bde30eff6ebccfd46;Hallacar;http://lotr.wikia.com//wiki/Hallacar;Human;SA 852;Male;SA 1211;;;;Tar-Ancalimë
5cd99d4bde30eff6ebccfd47;Hallas (Steward);http://lotr.wikia.com//wiki/Hallas_(Steward);Human;TA 2480;Male;TA 2605;;;;Unnamed wife
5cd99d4bde30eff6ebccfd48;Halmir;http://lotr.wikia.com//wiki/Halmir;Human;Late ,First Age;Male;Late First Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfd49;Hallatan;http://lotr.wikia.com//wiki/Hallatan;Human;SA 711;Male;Mid ,Second Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfd4a;Hamfast of Gamwich;http://lotr.wikia.com//wiki/Hamfast_of_Gamwich;Hobbit;TA 2760;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfd4b;Hareth;http://lotr.wikia.com//wiki/Hareth;Human;FA 419;Female;;;;;Galdor
5cd99d4bde30eff6ebccfd4c;Harding;http://lotr.wikia.com//wiki/Harding;Human;Late ,Third Age;Male;March 15 ,3019;;;;
5cd99d4bde30eff6ebccfd4d;Hardang;http://lotr.wikia.com//wiki/Hardang;Human;FA 470;Male;FA 501;;;;
5cd99d4bde30eff6ebccfd4e;Hathaldir;http://lotr.wikia.com//wiki/Hathaldir;Human;Mid ,First Age;Male;FA 460;;;;
5cd99d4bde30eff6ebccfd4f;Hatholdir;http://lotr.wikia.com//wiki/Hatholdir;Human;Sometime before ,SA 799;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfd50;Helm Hammerhand;http://lotr.wikia.com//wiki/Helm_Hammerhand;Human;TA 2691;Male;TA 2759;;;Rohan;Unnamed wife
5cd99d4bde30eff6ebccfd51;Hathol;http://lotr.wikia.com//wiki/Hathol;Human;F.A. 365;Male;;;;;
5cd99d4bde30eff6ebccfd52;Handir;http://lotr.wikia.com//wiki/Handir;Human;FA 441;;FA 495;;;Brethil;Beldis
5cd99d4bde30eff6ebccfd53;Henderch;http://lotr.wikia.com//wiki/Henderch;Human;Early ,Second Age;Male;unknown;;;;
5cd99d4bde30eff6ebccfd54;Herefara;http://lotr.wikia.com//wiki/Herefara;Human;Late-,Third Age;Male;March 15 ,3019;Gray;;;Unnamed wife
5cd99d4bde30eff6ebccfd55;Hendor;http://lotr.wikia.com//wiki/Hendor;Elf;;Male;;;;;
5cd99d4bde30eff6ebccfd56;Herion;http://lotr.wikia.com//wiki/Herion;Human;TA 2037;Male;TA 2148;;;;Unnamed wife
5cd99d4bde30eff6ebccfd57;Herubrand;http://lotr.wikia.com//wiki/Herubrand;Human;Late-,Third Age;Male;March 15 ,3019;;;;Unnamed wife
5cd99d4bde30eff6ebccfd58;Herucalmo;http://lotr.wikia.com//wiki/Herucalmo;Human;SA 2286;Male;SA 2657;;;;Tar-Vanimeldë
5cd99d4bde30eff6ebccfd59;Hirgon;http://lotr.wikia.com//wiki/Hirgon;Human;Late ,Third Age;Male;TA 3019;;Tall;;
5cd99d4bde30eff6ebccfd5a;Hirluin;http://lotr.wikia.com//wiki/Hirluin;Human;Late ,Third Age;Male;March 15 ,3019;;Tall;;
5cd99d4bde30eff6ebccfd5b;Hob Gammidge;http://lotr.wikia.com//wiki/Hob_Gammidge;Hobbit;TA 2846;Male;;;;;Rowan
5cd99d4bde30eff6ebccfd5c;Hob Hayward;http://lotr.wikia.com//wiki/Hob_Hayward;Hobbit;Late ,Third Age;Male;;;;Shire;
5cd99d4bde30eff6ebccfd5d;Tobias Hornblower;http://lotr.wikia.com//wiki/Tobias_Hornblower;Hobbit;Late ,Third Age;Male;Late ,TA 3018;;;Shire;
5cd99d4bde30eff6ebccfd5e;Holfast Gardner;http://lotr.wikia.com//wiki/Holfast_Gardner;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfd5f;Horn;http://lotr.wikia.com//wiki/Horn;Human;Possibly late ,Third Age;Male;March 15 ,TA 3019;Blond (Video game);;;
5cd99d4bde30eff6ebccfd60;Hundad;http://lotr.wikia.com//wiki/Hundad;Human;Mid ,FA;Male;Mid FA;;;;Unnamed wife
5cd99d4bde30eff6ebccfd61;Hundar;http://lotr.wikia.com//wiki/Hundar;Human;Late ,First Age;Male;FA 473;;;;Unnamed wife
5cd99d4bde30eff6ebccfd62;Hunthor;http://lotr.wikia.com//wiki/Hunthor;Human;Late ,FA;Male;FA 499;;;;Unnamed wife
5cd99d4bde30eff6ebccfd63;Huor;http://lotr.wikia.com//wiki/Huor;Human;FA 442;Male;FA 473;Golden;Tallest of all mortal men save his son Tuor only;;Rían
5cd99d4bde30eff6ebccfd64;Hyarmendacil I;http://lotr.wikia.com//wiki/Hyarmendacil_I;Human;TA 899;Male;TA 1149;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfd65;Hyarmendacil II;http://lotr.wikia.com//wiki/Hyarmendacil_II;Human;TA 1391;Male;TA 1621;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfd66;Háma;http://lotr.wikia.com//wiki/H%C3%A1ma;Human;TA 2975;Male;March 3, or ,4 ,3019;Reddish brown (movie);;;Unknown, possibly none
5cd99d4bde30eff6ebccfd67;Húrin II;http://lotr.wikia.com//wiki/H%C3%BArin_II;Human;TA 2515;Male;TA 2628;;;;Unnamed wife
5cd99d4bde30eff6ebccfd68;Háma (Helm's son);http://lotr.wikia.com//wiki/H%C3%A1ma_(Helm%27s_son);Human;Late ,Third Age;Male;Winter of ,TA 2759;;;;
5cd99d4bde30eff6ebccfd69;Húrin of Emyn Arnen;http://lotr.wikia.com//wiki/H%C3%BArin_of_Emyn_Arnen;Human;Mid-,Third Age;Male;Mid-,Third Age;;;;
5cd99d4bde30eff6ebccfd6a;Húrin;http://lotr.wikia.com//wiki/H%C3%BArin;Human;FA 441;Male;FA 502;Golden, grey (in old age);;;Morwen Eledhwen
5cd99d4bde30eff6ebccfd6b;Imin;http://lotr.wikia.com//wiki/Imin;Elf;Unknown, Awakened in the ,Years of the Trees;Male;;;;;Iminyë
5cd99d4bde30eff6ebccfd6c;Iminyë;http://lotr.wikia.com//wiki/Iminy%C3%AB;Elf;Unknown, Awakened in the ,Years of the Trees;Female;;;;;Imin
5cd99d4bde30eff6ebccfd6d;Imlach;http://lotr.wikia.com//wiki/Imlach;Human;around FA 325;Male;First Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfd6e;Imrahil;http://lotr.wikia.com//wiki/Imrahil;Human;TA 2955;Male;FO 34;Black;Tall;;Unnamed wife
5cd99d4bde30eff6ebccfd6f;Imrazôr;http://lotr.wikia.com//wiki/Imraz%C3%B4r;Human;TA 1950;Male;TA 2076;;;;Mithrellas
5cd99d4bde30eff6ebccfd70;Idril;http://lotr.wikia.com//wiki/Idril;Elf;YT 1469;Female;Still Alive;Golden;Tall;;Tuor
5cd99d4bde30eff6ebccfd71;Ibûn;http://lotr.wikia.com//wiki/Ib%C3%BBn;Dwarf;;Male;FA 489;;;;Unknown, possibly none
5cd99d4bde30eff6ebccfd72;Indis;http://lotr.wikia.com//wiki/Indis;Elf;;Female;Still Alive;Golden;Tall;Tirion;Finwë
5cd99d4bde30eff6ebccfd73;Húrin I;http://lotr.wikia.com//wiki/H%C3%BArin_I;Human;TA 2124;Male;TA 2244;;;;Unnamed wife
5cd99d4bde30eff6ebccfd74;Ingwë;http://lotr.wikia.com//wiki/Ingw%C3%AB;Elf;YT, and perhaps firstborn;Male;Still Alive;Probably Golden;Tall;Valinor,Taniquetil;Unnamed wife
5cd99d4bde30eff6ebccfd75;Inzilbêth;http://lotr.wikia.com//wiki/Inzilb%C3%AAth;Human;Late ,Second Age;Female;;;;;Ar-Gimilzôr
5cd99d4bde30eff6ebccfd76;Ioreth;http://lotr.wikia.com//wiki/Ioreth;Human;Late ,Third Age;Female;;;;;
5cd99d4bde30eff6ebccfd77;Iorlas;http://lotr.wikia.com//wiki/Iorlas;Human;b. ,TA 2990;Male;Early-,Fourth Age;;;;
5cd99d4bde30eff6ebccfd78;Isembold Took;http://lotr.wikia.com//wiki/Isembold_Took;Hobbit;TA 2842;Male;TA 2946;;;;Unnamed wife
5cd99d4bde30eff6ebccfd79;Ingold;http://lotr.wikia.com//wiki/Ingold;Human;Late ,Third Age;Male;Early ,Fourth Age;;;;
5cd99d4bde30eff6ebccfd7a;Isengrim Took III;http://lotr.wikia.com//wiki/Isengrim_Took_III;Hobbit;TA 2832;Male;TA 2930;;;;Not married
5cd99d4bde30eff6ebccfd7b;Indor;http://lotr.wikia.com//wiki/Indor;Human;Mid ,First Age;Male;FA 495;;;;Unnamed wife
5cd99d4bde30eff6ebccfd7c;Ingwion;http://lotr.wikia.com//wiki/Ingwion;Elf;YT;Male;Unknown, probably still alive;Probably Golden;;;
5cd99d4bde30eff6ebccfd7d;Isilmo;http://lotr.wikia.com//wiki/Isilmo;Human;After ,SA 1320;Male;Before ,SA 1731;;;;Unnamed wife
5cd99d4bde30eff6ebccfd7e;Ivriniel;http://lotr.wikia.com//wiki/Ivriniel;Human;TA 2947;Female;;;;;
5cd99d4bde30eff6ebccfd7f;Lalaith;http://lotr.wikia.com//wiki/Lalaith;Human;FA 466;Female;FA 469;Blonde;;;
5cd99d4bde30eff6ebccfd80;Larnach;http://lotr.wikia.com//wiki/Larnach;Human;Late ,First Age;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfd81;Legolas;http://lotr.wikia.com//wiki/Legolas;Elf;;Male;Still alive, departed to ,Aman ,FO 120;Uncertain (book), Blonde (films);;;
5cd99d4bde30eff6ebccfd82;Isildur;http://lotr.wikia.com//wiki/Isildur;Human;SA 3209;Male;TA 2;Black;Very tall almost 7'1;Arnor,Gondor;Unnamed wife
5cd99d4bde30eff6ebccfd83;Lindir;http://lotr.wikia.com//wiki/Lindir;Elf;;Male;Possibly departed to ,Aman;Brown (films);Tall;;
5cd99d4bde30eff6ebccfd84;Lindissë;http://lotr.wikia.com//wiki/Lindiss%C3%AB;Human;SA 551;Female;;;;;
5cd99d4bde30eff6ebccfd85;Isilmë;http://lotr.wikia.com//wiki/Isilm%C3%AB;Human;SA 532;Female;;;;;
5cd99d4bde30eff6ebccfd86;Lindo;http://lotr.wikia.com//wiki/Lindo;Elf;YT;Male;;;;;Vairë
5cd99d4bde30eff6ebccfd87;Ivorwen;http://lotr.wikia.com//wiki/Ivorwen;Human;TA 2857;Female;TA 2929;Brown (film);;;Dírhael
5cd99d4bde30eff6ebccfd88;Lindórië;http://lotr.wikia.com//wiki/Lind%C3%B3ri%C3%AB;Human;Late ,Second Age;Female;Late Second Age;;;;Unknown husband
5cd99d4bde30eff6ebccfd89;Lenwë;http://lotr.wikia.com//wiki/Lenw%C3%AB;Elf;YT;Male;YT (possibly);;;;Unnamed wife
5cd99d4bde30eff6ebccfd8a;Lorgan;http://lotr.wikia.com//wiki/Lorgan;Human;Late ,First Age;Male;Late First Age;;;;
5cd99d4bde30eff6ebccfd8b;Lothíriel;http://lotr.wikia.com//wiki/Loth%C3%ADriel;Human;TA 2999;Female;;;;Rohan;omer
5cd99d4bde30eff6ebccfd8c;Léod;http://lotr.wikia.com//wiki/L%C3%A9od;Human;TA 2459;Male;TA 2501;;;;Unnamed wife
5cd99d4bde30eff6ebccfd8d;Brytta Léofa;http://lotr.wikia.com//wiki/Brytta_L%C3%A9ofa;Human;TA 2752;Male;TA 2842;;;Rohan;Unnamed wife
5cd99d4bde30eff6ebccfd8e;Lóni;http://lotr.wikia.com//wiki/L%C3%B3ni;Dwarf;Late ,Third Age;Male;TA 2994;;;;
5cd99d4bde30eff6ebccfd8f;Lúthien;http://lotr.wikia.com//wiki/L%C3%BAthien;Elf;YT 1200;Female;FA 503;Black;;;Beren Erchamion
5cd99d4bde30eff6ebccfd90;Farmer Maggot;http://lotr.wikia.com//wiki/Farmer_Maggot;Hobbit;TA 2948;Male;;Brown;;;Unnamed wife
5cd99d4bde30eff6ebccfd91;Mablung the Ranger;http://lotr.wikia.com//wiki/Mablung_the_Ranger;Human;Late ,Third Age;Male;;Dark;Tall;;
5cd99d4bde30eff6ebccfd92;Maglor;http://lotr.wikia.com//wiki/Maglor;Elf;During the ,Noontide of Valinor;Male;Fate unknown;Dark;;;Unnamed wife
5cd99d4bde30eff6ebccfd93;Maedhros;http://lotr.wikia.com//wiki/Maedhros;Elf;During the ,Noontide of Valinor;Male;FA 587;Dark red;Tall;;
5cd99d4bde30eff6ebccfd94;Mahtan;http://lotr.wikia.com//wiki/Mahtan;Elf;UnknownYT;Male;Still alive;Brown with copperlike-red;;;Unnamed wife
5cd99d4bde30eff6ebccfd95;Magor;http://lotr.wikia.com//wiki/Magor;Human;F.A. 341;Male;;;;;
5cd99d4bde30eff6ebccfd96;Mairen;http://lotr.wikia.com//wiki/Mairen;Human;SA 377;Female;;;;;
5cd99d4bde30eff6ebccfd97;Malach;http://lotr.wikia.com//wiki/Malach;Human;FA 307;Male;FA 398;;;;Meldis
5cd99d4bde30eff6ebccfd98;Maeglin;http://lotr.wikia.com//wiki/Maeglin;Elf;FA 320;Male;FA 510;Black;Tall;;
5cd99d4bde30eff6ebccfd99;Malvegil;http://lotr.wikia.com//wiki/Malvegil;Human;TA 1144;Male;TA 1349;;;Arthedain;Unnamed wife
5cd99d4bde30eff6ebccfd9a;Manthor;http://lotr.wikia.com//wiki/Manthor;Human;Late ,First Age;Male;Late First Age;;;;
5cd99d4bde30eff6ebccfd9b;Manwendil;http://lotr.wikia.com//wiki/Manwendil;Human;After ,SA 61;Male;Early ,Second Age;;;;Possible unnamed wife
5cd99d4bde30eff6ebccfd9c;Malva Headstrong Brandybuck;http://lotr.wikia.com//wiki/Malva_%22Headstrong%22_Brandybuck;Hobbit;;;;;;;
5cd99d4bde30eff6ebccfd9d;Mallor;http://lotr.wikia.com//wiki/Mallor;Human;TA 895;Male;TA 1110;;;Arthedain,Arnor;Unnamed wife
5cd99d4bde30eff6ebccfd9e;Marach;http://lotr.wikia.com//wiki/Marach;Human;FA 282;Male;FA 376;;;;Unnamed wife
5cd99d4bde30eff6ebccfd9f;Marcho;http://lotr.wikia.com//wiki/Marcho;Hobbit;TA 1557;Male;Sometime after ,TA 1601;;;;
5cd99d4bde30eff6ebccfda0;Mardil Voronwë;http://lotr.wikia.com//wiki/Mardil_Voronw%C3%AB;Human;TA 1960;Male;TA 2080;;;;Unnamed wife
5cd99d4bde30eff6ebccfda1;Malbeth the Seer;http://lotr.wikia.com//wiki/Malbeth_the_Seer;Human;Mid ,Third Age;Male;Mid Third Age;Dark, later grey ;;;Unknown, possible none
5cd99d4bde30eff6ebccfda2;Marhwini;http://lotr.wikia.com//wiki/Marhwini;Human;Mid-,Third Age;Male;Mid-Third Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfda3;Marmadas Brandybuck;http://lotr.wikia.com//wiki/Marmadas_Brandybuck;Hobbit;SR 1343;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfda4;Master of Laketown;http://lotr.wikia.com//wiki/Master_of_Laketown;Human;TA 2890;Male;TA 2941;Auburn (film);"Tall (6'4"")";Lake-town;
5cd99d4bde30eff6ebccfda5;Meneldil;http://lotr.wikia.com//wiki/Meneldil;Human;SA 3318;Male;TA 158;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfda6;Meleth;http://lotr.wikia.com//wiki/Meleth;Human;Around FA 450;Female;;;;;Agathor
5cd99d4bde30eff6ebccfda7;Meril-i-Turinqi;http://lotr.wikia.com//wiki/Meril-i-Turinqi;Elf;YT;Female;Unknown, presumably still alive;;;Tol Eressëa;
5cd99d4bde30eff6ebccfda8;Merimas Brandybuck;http://lotr.wikia.com//wiki/Merimas_Brandybuck;Hobbit;SR 1381;Male;Early-,Fourth Age;;;;
5cd99d4bde30eff6ebccfda9;Minohtar;http://lotr.wikia.com//wiki/Minohtar;Human;Mid ,Third Age;Male;July 13 ,1944;;;;
5cd99d4bde30eff6ebccfdaa;Marroc Brandybuck;http://lotr.wikia.com//wiki/Marroc_Brandybuck;Hobbit;SR 1182;Male;;;;;Unnamed wife
5cd99d4bde30eff6ebccfdab;Marhari;http://lotr.wikia.com//wiki/Marhari;Human;Mid ,Third Age;Male;TA 1856;;;;Unnamed wife
5cd99d4bde30eff6ebccfdac;Minardil;http://lotr.wikia.com//wiki/Minardil;Human;TA 1454;Male;TA 1634;;;Gondor;Unnamed wife
5cd99d4bde30eff6ebccfdad;Mithrellas;http://lotr.wikia.com//wiki/Mithrellas;Elf;;Female;;;;;Imrazôr
5cd99d4bde30eff6ebccfdae;Morwen;http://lotr.wikia.com//wiki/Morwen;Human;FA 443;Female;FA 500;Dark, grey in old age;Tall;;Húrin Thalion
5cd99d4bde30eff6ebccfdaf;Morwen (Gondor);http://lotr.wikia.com//wiki/Morwen_(Gondor);Human;Late 26th century ,Third Age;Female;Late ,Third Age;;;;Unnamed husband
5cd99d4bde30eff6ebccfdb0;Morwë;http://lotr.wikia.com//wiki/Morw%C3%AB;Elf;Perhaps ,Firstborn;;;;;;
5cd99d4bde30eff6ebccfdb1;Míriel;http://lotr.wikia.com//wiki/M%C3%ADriel;Elf;;Female;YT 1170;Silver;;;Finwë
5cd99d4bde30eff6ebccfdb2;Mîm;http://lotr.wikia.com//wiki/M%C3%AEm;Dwarf;Early ,First Age;Male;FA 502;;;;Unnamed wife
5cd99d4bde30eff6ebccfdb3;Narmacil I;http://lotr.wikia.com//wiki/Narmacil_I;Human;TA 1049;Male;TA 1294;;;Gondor;Unknown, possibly none as he had no children
5cd99d4bde30eff6ebccfdb4;Nessanië;http://lotr.wikia.com//wiki/Nessani%C3%AB;Human;SA 840;Female;Mid ,Second Age;;;;
5cd99d4bde30eff6ebccfdb5;Nimrodel;http://lotr.wikia.com//wiki/Nimrodel;Elf;YT;Female;TA 1981;Possibly golden;;;Loved ,Amroth
5cd99d4bde30eff6ebccfdb6;Nerdanel;http://lotr.wikia.com//wiki/Nerdanel;Elf;YT, during the ,Noontide of Valinor;Female;Still alive;Reddish brown;;;Fëanor
5cd99d4bde30eff6ebccfdb7;Naugladur;http://lotr.wikia.com//wiki/Naugladur;Dwarf;;Male;FA 503;;;;
5cd99d4bde30eff6ebccfdb8;Nina Lightfoot;http://lotr.wikia.com//wiki/Nina_Lightfoot;Hobbit;SR 1261;Female;;;;Shire;Theobald Bolger
5cd99d4bde30eff6ebccfdb9;Nolondil;http://lotr.wikia.com//wiki/Nolondil;Human;SA 222;Male;Early ,Second Age;;;;Unnamed wife
5cd99d4bde30eff6ebccfdba;Niënor;http://lotr.wikia.com//wiki/Ni%C3%ABnor;Human;FA 473;Female;FA 499;Golden;Tall;;Túrin Turambar
